source,url,description,concepts,,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN601,Apply number properties involving prime factorization,"[{""text"":""Integer factorization"",""relevance"":""0.911015"",""dbpedia"":""http://dbpedia.org/resource/Integer_factorization"",""freebase"":""http://rdf.freebase.com/ns/m.03zsm"",""yago"":""http://yago-knowledge.org/resource/Integer_factorization""},{""text"":""Factorization"",""relevance"":""0.829096"",""dbpedia"":""http://dbpedia.org/resource/Factorization"",""freebase"":""http://rdf.freebase.com/ns/m.0l4h0""},{""text"":""Number theory"",""relevance"":""0.732705"",""dbpedia"":""http://dbpedia.org/resource/Number_theory"",""freebase"":""http://rdf.freebase.com/ns/m.05dkb"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rwEQVt5wpEbGdrcN5Y29ycA""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN505,Add and subtract matrices that have integer entries,"[{""text"":""Integer"",""relevance"":""0.882091"",""dbpedia"":""http://dbpedia.org/resource/Integer"",""freebase"":""http://rdf.freebase.com/ns/m.03rv4"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVieEpwpEbGdrcN5Y29ycA""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN602,Apply number properties involving even/odd numbers and factors/multiples,"[{""text"":""Number"",""relevance"":""0.886784"",""dbpedia"":""http://dbpedia.org/resource/Number"",""freebase"":""http://rdf.freebase.com/ns/m.05fwb""},{""text"":""Grammatical number"",""relevance"":""0.862208"",""dbpedia"":""http://dbpedia.org/resource/Grammatical_number"",""freebase"":""http://rdf.freebase.com/ns/m.0bm3p""},{""text"":""Numbers"",""relevance"":""0.826116"",""dbpedia"":""http://dbpedia.org/resource/Numbers""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN604,Apply the facts that ï¿½ï¿½ is irrational and that the square root of an integer is rational only if that integer is a perfect square,"[{""text"":""Irrational number"",""relevance"":""0.909684"",""dbpedia"":""http://dbpedia.org/resource/Irrational_number"",""freebase"":""http://rdf.freebase.com/ns/m.03tv2"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjyaZwpEbGdrcN5Y29ycA""},{""text"":""Real number"",""relevance"":""0.845766"",""dbpedia"":""http://dbpedia.org/resource/Real_number"",""freebase"":""http://rdf.freebase.com/ns/m.06dvm"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvViAmJwpEbGdrcN5Y29ycA""},{""text"":""Field"",""relevance"":""0.840679"",""dbpedia"":""http://dbpedia.org/resource/Field_(mathematics)"",""freebase"":""http://rdf.freebase.com/ns/m.02w23""},{""text"":""Square number"",""relevance"":""0.83886"",""dbpedia"":""http://dbpedia.org/resource/Square_number"",""freebase"":""http://rdf.freebase.com/ns/m.01fbd6"",""yago"":""http://yago-knowledge.org/resource/Square_number""},{""text"":""Square root"",""relevance"":""0.757377"",""dbpedia"":""http://dbpedia.org/resource/Square_root"",""freebase"":""http://rdf.freebase.com/ns/m.077bl""},{""text"":""Elementary mathematics"",""relevance"":""0.698935"",""dbpedia"":""http://dbpedia.org/resource/Elementary_mathematics"",""freebase"":""http://rdf.freebase.com/ns/m.05vyrc""},{""text"":""Imaginary unit"",""relevance"":""0.627282"",""dbpedia"":""http://dbpedia.org/resource/Imaginary_unit"",""freebase"":""http://rdf.freebase.com/ns/m.0dryh"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvx4CzZwpEbGdrcN5Y29ycA"",""yago"":""http://yago-knowledge.org/resource/Imaginary_unit""},{""text"":""Complex number"",""relevance"":""0.615224"",""dbpedia"":""http://dbpedia.org/resource/Complex_number"",""freebase"":""http://rdf.freebase.com/ns/m.01rm2"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVi4CpwpEbGdrcN5Y29ycA""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN603,Apply number properties involving positive/negative numbers,"[{""text"":""Number"",""relevance"":""0.886784"",""dbpedia"":""http://dbpedia.org/resource/Number"",""freebase"":""http://rdf.freebase.com/ns/m.05fwb""},{""text"":""Grammatical number"",""relevance"":""0.862208"",""dbpedia"":""http://dbpedia.org/resource/Grammatical_number"",""freebase"":""http://rdf.freebase.com/ns/m.0bm3p""},{""text"":""Numbers"",""relevance"":""0.826116"",""dbpedia"":""http://dbpedia.org/resource/Numbers""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN605,Apply properties of rational exponents,"[{""text"":""Integer"",""relevance"":""0.854068"",""dbpedia"":""http://dbpedia.org/resource/Integer"",""freebase"":""http://rdf.freebase.com/ns/m.03rv4"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVieEpwpEbGdrcN5Y29ycA""},{""text"":""Set"",""relevance"":""0.772653"",""dbpedia"":""http://dbpedia.org/resource/Set_(mathematics)"",""freebase"":""http://rdf.freebase.com/ns/m.06mpr""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN606,Multiply two complex numbers,"[{""text"":""Complex analysis"",""relevance"":""0.931729"",""dbpedia"":""http://dbpedia.org/resource/Complex_analysis"",""freebase"":""http://rdf.freebase.com/ns/m.01r3l""},{""text"":""Real number"",""relevance"":""0.929351"",""dbpedia"":""http://dbpedia.org/resource/Real_number"",""freebase"":""http://rdf.freebase.com/ns/m.06dvm"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvViAmJwpEbGdrcN5Y29ycA""},{""text"":""Field"",""relevance"":""0.839153"",""dbpedia"":""http://dbpedia.org/resource/Field_(mathematics)"",""freebase"":""http://rdf.freebase.com/ns/m.02w23""},{""text"":""Number"",""relevance"":""0.801272"",""dbpedia"":""http://dbpedia.org/resource/Number"",""freebase"":""http://rdf.freebase.com/ns/m.05fwb""},{""text"":""Matrix"",""relevance"":""0.783974"",""dbpedia"":""http://dbpedia.org/resource/Matrix_(mathematics)"",""freebase"":""http://rdf.freebase.com/ns/m.0xjzz"",""yago"":""http://yago-knowledge.org/resource/Matrix_(mathematics)""},{""text"":""Complex number"",""relevance"":""0.7476"",""dbpedia"":""http://dbpedia.org/resource/Complex_number"",""freebase"":""http://rdf.freebase.com/ns/m.01rm2"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVi4CpwpEbGdrcN5Y29ycA""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN607,"Use relations involving addition, subtraction, and scalar multiplication of vectors and of matrices","[{""text"":""Multiplication"",""relevance"":""0.914073"",""dbpedia"":""http://dbpedia.org/resource/Multiplication"",""freebase"":""http://rdf.freebase.com/ns/m.057mq""},{""text"":""Addition"",""relevance"":""0.79065"",""dbpedia"":""http://dbpedia.org/resource/Addition"",""freebase"":""http://rdf.freebase.com/ns/m.0gmqy""},{""text"":""Elementary arithmetic"",""relevance"":""0.74892"",""dbpedia"":""http://dbpedia.org/resource/Elementary_arithmetic"",""freebase"":""http://rdf.freebase.com/ns/m.05b_vw""},{""text"":""Vector space"",""relevance"":""0.730931"",""dbpedia"":""http://dbpedia.org/resource/Vector_space"",""freebase"":""http://rdf.freebase.com/ns/m.07yl0"",""yago"":""http://yago-knowledge.org/resource/Vector_space""},{""text"":""Integer"",""relevance"":""0.72626"",""dbpedia"":""http://dbpedia.org/resource/Integer"",""freebase"":""http://rdf.freebase.com/ns/m.03rv4"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVieEpwpEbGdrcN5Y29ycA""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN701,Analyze and draw conclusions based on number concepts,"[{""text"":""Concepts"",""relevance"":""0.842614"",""dbpedia"":""http://dbpedia.org/resource/Concepts""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN702,Apply properties of rational numbers and the rational number system,"[{""text"":""P-adic number"",""relevance"":""0.974561"",""dbpedia"":""http://dbpedia.org/resource/P-adic_number"",""freebase"":""http://rdf.freebase.com/ns/m.0dklf""},{""text"":""Real number"",""relevance"":""0.967905"",""dbpedia"":""http://dbpedia.org/resource/Real_number"",""freebase"":""http://rdf.freebase.com/ns/m.06dvm"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvViAmJwpEbGdrcN5Y29ycA""},{""text"":""Mathematics"",""relevance"":""0.889639"",""dbpedia"":""http://dbpedia.org/resource/Mathematics"",""freebase"":""http://rdf.freebase.com/ns/m.04rjg"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjHd5wpEbGdrcN5Y29ycA""},{""text"":""Irrational number"",""relevance"":""0.881087"",""dbpedia"":""http://dbpedia.org/resource/Irrational_number"",""freebase"":""http://rdf.freebase.com/ns/m.03tv2"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjyaZwpEbGdrcN5Y29ycA""},{""text"":""Rational number"",""relevance"":""0.84105"",""dbpedia"":""http://dbpedia.org/resource/Rational_number"",""freebase"":""http://rdf.freebase.com/ns/m.06c7z"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjyqpwpEbGdrcN5Y29ycA""},{""text"":""Decimal"",""relevance"":""0.823757"",""dbpedia"":""http://dbpedia.org/resource/Decimal"",""freebase"":""http://rdf.freebase.com/ns/m.0291n""},{""text"":""Number"",""relevance"":""0.81081"",""dbpedia"":""http://dbpedia.org/resource/Number"",""freebase"":""http://rdf.freebase.com/ns/m.05fwb""},{""text"":""Blackboard bold"",""relevance"":""0.80155"",""dbpedia"":""http://dbpedia.org/resource/Blackboard_bold"",""freebase"":""http://rdf.freebase.com/ns/m.0b14l""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN706,Apply properties of matrices and properties of matrices as a number system,"[{""text"":""Number"",""relevance"":""0.886784"",""dbpedia"":""http://dbpedia.org/resource/Number"",""freebase"":""http://rdf.freebase.com/ns/m.05fwb""},{""text"":""Numeral system"",""relevance"":""0.835004"",""dbpedia"":""http://dbpedia.org/resource/Numeral_system"",""freebase"":""http://rdf.freebase.com/ns/m.059n4"",""yago"":""http://yago-knowledge.org/resource/Numeral_system""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN705,Multiply matrices,[],,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN703,"Apply properties of real numbers and the real number system, including properties of irrational numbers","[{""text"":""Number"",""relevance"":""0.968752"",""dbpedia"":""http://dbpedia.org/resource/Number"",""freebase"":""http://rdf.freebase.com/ns/m.05fwb""},{""text"":""Irrational number"",""relevance"":""0.908834"",""dbpedia"":""http://dbpedia.org/resource/Irrational_number"",""freebase"":""http://rdf.freebase.com/ns/m.03tv2"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjyaZwpEbGdrcN5Y29ycA""},{""text"":""Real number"",""relevance"":""0.881625"",""dbpedia"":""http://dbpedia.org/resource/Real_number"",""freebase"":""http://rdf.freebase.com/ns/m.06dvm"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvViAmJwpEbGdrcN5Y29ycA""},{""text"":""Complex number"",""relevance"":""0.618344"",""dbpedia"":""http://dbpedia.org/resource/Complex_number"",""freebase"":""http://rdf.freebase.com/ns/m.01rm2"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVi4CpwpEbGdrcN5Y29ycA""},{""text"":""Nth root"",""relevance"":""0.60953"",""dbpedia"":""http://dbpedia.org/resource/Nth_root"",""freebase"":""http://rdf.freebase.com/ns/m.01j4vv""},{""text"":""Georg Cantor"",""relevance"":""0.607861"",""dbpedia"":""http://dbpedia.org/resource/Georg_Cantor"",""freebase"":""http://rdf.freebase.com/ns/m.036ks"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rwRYU2ZwpEbGdrcN5Y29ycA"",""yago"":""http://yago-knowledge.org/resource/Georg_Cantor""},{""text"":""Rational number"",""relevance"":""0.604684"",""dbpedia"":""http://dbpedia.org/resource/Rational_number"",""freebase"":""http://rdf.freebase.com/ns/m.06c7z"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjyqpwpEbGdrcN5Y29ycA""},{""text"":""Square root"",""relevance"":""0.599526"",""dbpedia"":""http://dbpedia.org/resource/Square_root"",""freebase"":""http://rdf.freebase.com/ns/m.077bl""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathN704,Apply properties of complex numbers and the complex number system,"[{""text"":""Number"",""relevance"":""0.970111"",""dbpedia"":""http://dbpedia.org/resource/Number"",""freebase"":""http://rdf.freebase.com/ns/m.05fwb""},{""text"":""Complex number"",""relevance"":""0.941095"",""dbpedia"":""http://dbpedia.org/resource/Complex_number"",""freebase"":""http://rdf.freebase.com/ns/m.01rm2"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVi4CpwpEbGdrcN5Y29ycA""},{""text"":""Quaternion"",""relevance"":""0.710507"",""dbpedia"":""http://dbpedia.org/resource/Quaternion"",""freebase"":""http://rdf.freebase.com/ns/m.0dkqr""},{""text"":""Real number"",""relevance"":""0.705647"",""dbpedia"":""http://dbpedia.org/resource/Real_number"",""freebase"":""http://rdf.freebase.com/ns/m.06dvm"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvViAmJwpEbGdrcN5Y29ycA""},{""text"":""Blackboard bold"",""relevance"":""0.559531"",""dbpedia"":""http://dbpedia.org/resource/Blackboard_bold"",""freebase"":""http://rdf.freebase.com/ns/m.0b14l""},{""text"":""Polynomial"",""relevance"":""0.546612"",""dbpedia"":""http://dbpedia.org/resource/Polynomial"",""freebase"":""http://rdf.freebase.com/ns/m.05qxk""},{""text"":""Imaginary unit"",""relevance"":""0.53471"",""dbpedia"":""http://dbpedia.org/resource/Imaginary_unit"",""freebase"":""http://rdf.freebase.com/ns/m.0dryh"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvx4CzZwpEbGdrcN5Y29ycA"",""yago"":""http://yago-knowledge.org/resource/Imaginary_unit""},{""text"":""Cartesian coordinate system"",""relevance"":""0.53147"",""dbpedia"":""http://dbpedia.org/resource/Cartesian_coordinate_system"",""freebase"":""http://rdf.freebase.com/ns/m.0gffkp8"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rwIU_XZwpEbGdrcN5Y29ycA"",""yago"":""http://yago-knowledge.org/resource/Cartesian_coordinate_system""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA,Algebra (A),[],,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF,Functions (F),[],,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF201,Solve problems in one or two steps using whole numbers and using decimals in the context of money,"[{""text"":""Problem solving"",""relevance"":""0.915043"",""dbpedia"":""http://dbpedia.org/resource/Problem_solving"",""freebase"":""http://rdf.freebase.com/ns/m.053w_z""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathF201,Extend a given pattern by a few terms for patterns that have a constant increase or decrease between terms,"[{""text"":""Pattern"",""relevance"":""0.91136"",""dbpedia"":""http://dbpedia.org/resource/Pattern"",""freebase"":""http://rdf.freebase.com/ns/m.0hwky""},{""text"":""Knitting"",""relevance"":""0.82944"",""dbpedia"":""http://dbpedia.org/resource/Knitting"",""freebase"":""http://rdf.freebase.com/ns/m.047fr"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rwAITl5wpEbGdrcN5Y29ycA""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA201,"Exhibit knowledge of basic expressions (e.g., identify an expression for a total as b + g)","[{""text"":""Expression"",""relevance"":""0.91136"",""dbpedia"":""http://dbpedia.org/resource/Expression""},{""text"":""Gene expression"",""relevance"":""0.862208"",""dbpedia"":""http://dbpedia.org/resource/Gene_expression"",""freebase"":""http://rdf.freebase.com/ns/m.01506s"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvegNWpwpEbGdrcN5Y29ycA""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathA202,"Solve equations in the form x + a = b, where a and b are whole numbers or decimals","[{""text"":""Rational number"",""relevance"":""0.852458"",""dbpedia"":""http://dbpedia.org/resource/Rational_number"",""freebase"":""http://rdf.freebase.com/ns/m.06c7z"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjyqpwpEbGdrcN5Y29ycA""},{""text"":""Number"",""relevance"":""0.807457"",""dbpedia"":""http://dbpedia.org/resource/Number"",""freebase"":""http://rdf.freebase.com/ns/m.05fwb""},{""text"":""0"",""relevance"":""0.755269"",""dbpedia"":""http://dbpedia.org/resource/0_(number)"",""freebase"":""http://rdf.freebase.com/ns/m.089n7"",""opencyc"":""http://sw.opencyc.org/concept/Mx4r2A28ECpeQdeKe9sqeht30A"",""yago"":""http://yago-knowledge.org/resource/0_(number)""},{""text"":""Exponentiation"",""relevance"":""0.696761"",""dbpedia"":""http://dbpedia.org/resource/Exponentiation"",""freebase"":""http://rdf.freebase.com/ns/m.0pdd2""}]",,,,,,
ACT.CCRS.Math,http://act-standards-server.herokuapp.com/resources/SCCRS2013mathAF301,"Solve routine one-step arithmetic problems using positive rational numbers, such as single-step percent","[{""text"":""Rational number"",""relevance"":""0.949819"",""dbpedia"":""http://dbpedia.org/resource/Rational_number"",""freebase"":""http://rdf.freebase.com/ns/m.06c7z"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjyqpwpEbGdrcN5Y29ycA""},{""text"":""Integer"",""relevance"":""0.775195"",""dbpedia"":""http://dbpedia.org/resource/Integer"",""freebase"":""http://rdf.freebase.com/ns/m.03rv4"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVieEpwpEbGdrcN5Y29ycA""},{""text"":""Real number"",""relevance"":""0.750456"",""dbpedia"":""http://dbpedia.org/resource/Real_number"",""freebase"":""http://rdf.freebase.com/ns/m.06dvm"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvViAmJwpEbGdrcN5Y29ycA""},{""text"":""Mathematics"",""relevance"":""0.737318"",""dbpedia"":""http://dbpedia.org/resource/Mathematics"",""freebase"":""http://rdf.freebase.com/ns/m.04rjg"",""opencyc"":""http://sw.opencyc.org/concept/Mx4rvVjHd5wpEbGdrcN5Y29ycA""},{""text"":""Additive inverse"",""relevance"":""0.648823"",""dbpedia"":""http://dbpedia.org/resource/Additive_inverse"",""freebase"":""http://rdf.freebase.com/ns/m.01h7g9""},{""text"":""Problem solving"",""relevance"":""0.610029"",""dbpedia"":""http://dbpedia.org/resource/Problem_solving"",""freebase"":""http://rdf.freebase.com/ns/m.053w_z""},{""text"":""Field"",""relevance"":""0.586845"",""dbpedia"":""http://dbpedia.org/resource/Field_(mathematics)"",""freebase"":""http://rdf.freebase.com/ns/m.02w23""}]",,,,,,
